,text_id,predict_event,pleasantness,goal_relevance,other_responsblt,urgency,self_control,social_norms,hidden_emo_text,emotion,predicted_predict_event,gate_weights_predict_event,predicted_pleasantness,gate_weights_pleasantness,predicted_goal_relevance,gate_weights_goal_relevance,predicted_other_responsblt,gate_weights_other_responsblt,predicted_urgency,gate_weights_urgency,predicted_self_control,gate_weights_self_control,predicted_social_norms,gate_weights_social_norms,emo_predictions
864,5306,3.6,1.2,2.0,1.8,1.4,2.8,1.2,I went on holiday abroad for the first time. I felt ... because I didn't enjoy being on the beach doing nothing.,boredom,-0.10800995,0.09773796,-0.5528099,0.20252378,0.14643048,0.146902,-0.13942723,0.124436535,-0.08808842,0.1880823,0.36373347,0.13251197,0.3852436,0.10780544,surprise
865,5307,3.2,1.4,1.6,1.8,2.0,3.2,1.0,I felt ... when it was raining at the weekend and we couldn't think of anything to do so we ended up staying in and doing nothing which made me feel as though the day was wasted.,boredom,-0.18515348,0.10224933,-0.6710338,0.20883533,0.22237152,0.14417765,-0.20962934,0.122632176,-0.12948786,0.18096292,0.35495505,0.13903667,0.3693422,0.10210596,surprise
866,5329,4.0,2.0,2.8,2.0,3.0,3.8,2.0,"Endlessly doomscrolling through social media, then I think to myself ""I need to do something""",guilt,-0.16316731,0.11355001,-0.6011285,0.20072427,0.15542358,0.15159108,-0.37304682,0.12746632,0.0261034,0.16383962,0.35527158,0.14159736,0.5396783,0.10123138,surprise
867,5339,3.2,1.8,3.0,2.2,2.4,2.8,1.2,Waiting at the doctors yesterday to have my flu vaccination,boredom,-0.2411217,0.105868414,-0.5776698,0.19888775,0.16777356,0.1461965,-0.36810023,0.12916806,-0.14237879,0.18023556,0.34443098,0.13981493,0.40327203,0.09982884,surprise
868,5341,4.6,1.6,1.4,4.2,1.6,2.0,1.2,"I was invigilating an exam taken by one student in a small room in which I simply had to monitor the student. I couldn't read, use my phone, talk or write.",boredom,-0.19837625,0.10353972,-0.62140214,0.20256694,0.22281896,0.13996375,-0.29988968,0.12594238,-0.11511357,0.18255226,0.29245105,0.14203246,0.42236626,0.10340252,surprise
869,5356,2.8,3.8,2.2,2.6,1.6,3.4,1.2,I was alone with no immediate responsibilities.,relief,-0.03914019,0.104052074,-0.32615465,0.1751247,0.009150226,0.13954248,-0.21061912,0.12005457,-0.03678207,0.19781826,0.3483804,0.13594666,0.250221,0.12746124,surprise
870,5361,4.0,1.2,2.0,4.0,2.2,1.8,1.6,I felt ... when I was waiting for my family member to pick me up,boredom,-0.15782876,0.11378958,-0.5928411,0.1986535,0.15006731,0.15460272,-0.33760938,0.124332696,0.0021646912,0.1613232,0.31983545,0.14358622,0.5382787,0.103712134,surprise
871,5371,3.4,3.0,4.0,2.6,2.4,3.8,1.0,I was on training,no-emotion,-0.39521286,0.10771996,-0.5062833,0.1644922,0.18181992,0.15830503,-0.34409878,0.13463615,-0.20562004,0.18541005,0.33511716,0.12644036,0.17796777,0.122996226,surprise
872,5382,4.4,1.6,3.2,2.8,2.2,2.2,1.2,"sitting in biology class, because i dont understand most of the things that were going on.",boredom,-0.15824097,0.101249926,-0.5505753,0.19439782,0.0675789,0.15313542,-0.2657907,0.12105453,-0.006466404,0.18757863,0.3669847,0.14127758,0.43206626,0.10130611,surprise
873,5388,1.8,1.2,2.2,4.4,4.4,2.8,1.4,"at work, a process failed and I had to manually enter a long list of data into a web form, this was both ... and frustrating as it took around 30 minutes to complete, was very repetitive and was only necessary because something beyond my control had gone wrong.",anger,-0.23296762,0.103638716,-0.46155944,0.17444126,0.15116513,0.14116299,-0.20537157,0.12721494,-0.035632774,0.18709059,0.28337055,0.14616501,0.30293798,0.12028649,surprise
874,5389,3.8,1.2,2.0,4.8,2.2,2.2,1.8,I was coerced into accompanying my partner browsing the clothing department of a local shop and I was profoundly ... as my input was minimal.,boredom,-0.21032204,0.104033746,-0.5092332,0.18015806,0.010086287,0.13823655,-0.21936046,0.12685001,0.029280439,0.1920885,0.29273397,0.14009394,0.30663532,0.11853919,surprise
875,5413,4.0,2.2,2.0,2.6,2.0,3.8,1.6,I am home alone,no-emotion,-0.24771751,0.11382823,-0.48055154,0.15690316,0.22838508,0.15007384,-0.2239818,0.12195537,-0.13764413,0.19088918,0.26204482,0.13221551,0.1847672,0.13413477,surprise
876,5420,2.4,1.8,2.0,3.2,2.6,1.8,1.4,"I was stuck in traffic on the motorway, traffic was at a stand still and there was nothing to do but wait.",boredom,-0.19646227,0.10206735,-0.6737687,0.19864757,0.20784213,0.14325714,-0.25551495,0.12819432,-0.091006055,0.18800855,0.37208918,0.14011276,0.35491043,0.09971231,surprise
877,5454,3.8,1.6,1.4,1.8,1.8,2.2,1.0,when watching a film I don't enjoy!,boredom,-0.29400688,0.116401434,-0.4352826,0.15501711,0.29551977,0.14987937,-0.2906616,0.1329809,-0.13330425,0.17218928,0.33876848,0.13173471,0.18216394,0.1417972,surprise
878,5456,2.6,1.4,2.6,3.0,2.4,1.2,1.6,My flight was delayed for 2 hours at the airport,anger,-0.20440055,0.10861093,-0.574212,0.19306731,0.16616173,0.14514096,-0.45402873,0.13031588,-0.16162999,0.1723496,0.32373524,0.1460764,0.42781436,0.104438946,surprise
879,5471,2.6,1.4,2.4,3.4,2.0,1.6,1.6,In my first week of my studies when I had talks all day that were irrelevant to me.,boredom,-0.29501095,0.11670214,-0.47144935,0.17750841,0.06797828,0.1542731,-0.28157768,0.12337693,0.021577314,0.16626213,0.34251744,0.1527109,0.4024437,0.10916638,surprise
880,548,1.8,1.4,3.2,4.8,1.8,2.4,2.4,when my girlfriend said i was ugly,sadness,-0.2569456,0.10575127,-0.5625226,0.16558036,0.17524894,0.15879752,-0.33895525,0.1333605,-0.0617771,0.18336241,0.44515467,0.1260554,0.2519629,0.12709254,surprise
881,5481,3.0,1.8,2.2,3.8,1.2,1.6,1.2,"I felt ... waiting in the doctors surgery. They were running behind on appointments so I had to wait there what felt like a long time. Most of the leaflets and reading material had been removed because of covid, chairs were far apart so no one was making conversation. I was unable to use my phone in the building.",boredom,-0.20152254,0.10303776,-0.5583957,0.19417728,0.20775975,0.14139663,-0.23671049,0.12300852,-0.12036748,0.18833958,0.29183298,0.1427508,0.37009096,0.107289515,surprise
882,5502,2.8,1.0,1.8,4.0,4.8,2.8,1.8,a child threw up in my classroom,disgust,-0.24608709,0.10926932,-0.47224978,0.17097291,0.020577747,0.13982077,-0.20295158,0.12567653,-0.014998898,0.1912499,0.3302217,0.14169362,0.2562186,0.121317,surprise
883,5515,2.2,1.0,1.0,2.6,4.8,3.6,1.2,I found a rotten banana in my new car,disgust,-0.50031924,0.1095648,-0.42723453,0.14749707,0.22841395,0.13118322,-0.22476347,0.11344171,0.07638605,0.21160874,0.2966944,0.14329673,-0.006691426,0.14340767,surprise
884,5517,1.4,1.4,2.2,4.8,4.0,2.8,3.8,Someone named me as a witness to an alleged work assault when I had not seen it,surprise,-0.15984853,0.114096016,-0.59144646,0.19626673,0.15921177,0.1546359,-0.3488877,0.12646893,0.03171651,0.16112861,0.33221388,0.14507759,0.5377883,0.10232617,surprise
885,5524,2.4,1.0,4.4,5.0,3.6,2.6,4.6,I was cheated on.,sadness,-0.021723967,0.10546816,-0.5041594,0.17497948,0.119486436,0.1486051,-0.29921472,0.12849379,-0.029537007,0.19539392,0.29018986,0.12481747,0.1356791,0.122242145,surprise
886,553,2.0,1.2,2.4,4.6,3.0,2.8,1.4,a colleague entered a new situation at work and was annoyed and moaning rather than coming to me first to ask questions about the situation they had assumed the worst.,anger,-0.2299154,0.1035826,-0.6008538,0.19033839,0.12812667,0.14862283,-0.28442866,0.12779674,-0.09141745,0.18220396,0.35333192,0.14269933,0.37233233,0.10475617,surprise
887,5538,2.4,1.0,3.6,4.0,1.6,1.6,1.4,When I did not hear back from my interview.,sadness,-0.20451285,0.10250593,-0.45755833,0.17185085,0.053034518,0.1403711,-0.25084424,0.12443846,0.012320906,0.19241983,0.29794902,0.14380908,0.31673908,0.12460473,surprise
888,5546,2.6,1.8,2.8,4.2,3.2,1.8,2.8,I felt ... when a family member turned their back on the rest of the family because of his new partner.,anger,-0.19405085,0.10173628,-0.5860214,0.198506,0.14474438,0.14246202,-0.23451976,0.1267097,-0.04001738,0.18158294,0.3393254,0.1441493,0.4046275,0.10485379,surprise
889,5550,2.4,1.2,1.4,5.0,1.2,1.0,2.4,People chew loudly,disgust,-0.27256104,0.1117515,-0.56480896,0.20031089,0.118158236,0.14355016,-0.3550486,0.1270834,-0.059159815,0.1709766,0.37555,0.14145929,0.33069235,0.10486814,surprise
890,5556,1.8,1.8,3.0,4.6,4.4,2.0,3.6,"I moved into my flat and it hadnÂt been cleaned at all my then letting company. Food on the doorstep, mouldy bathrooms and all the old tenants belongings",disgust,-0.23913562,0.102843985,-0.5675297,0.19847617,0.23553653,0.14663604,-0.40601826,0.13342427,-0.20928612,0.18539588,0.3365215,0.13479964,0.40735054,0.09842392,surprise
891,5561,3.4,1.4,4.2,4.8,4.0,2.4,4.6,a child was sent to my childrens school with covid,fear,-0.18191385,0.10804822,-0.38476744,0.17042407,-0.004859846,0.14588027,-0.22511172,0.13461791,-0.0027598892,0.17947543,0.25897118,0.14201812,0.27213955,0.11953598,surprise
892,5567,1.6,1.4,2.4,4.8,2.4,1.6,3.6,"Trump said Megyn Kelly had ""blood coming out of her wherever"".",disgust,-0.29459128,0.11082693,-0.049403787,0.14606994,0.30895644,0.12891488,0.059589066,0.14164403,-0.12462051,0.19028604,-0.1626262,0.12985006,0.031492583,0.15240812,surprise
893,5568,1.0,1.0,3.2,4.6,4.6,1.2,5.0,I realised I had been the victim of fraud.,shame,-0.10509306,0.10358493,-0.6677813,0.20826004,0.22583295,0.13821131,-0.31245178,0.12847191,-0.1694883,0.1869503,0.37051177,0.13605566,0.4080255,0.098465815,surprise
894,5572,1.2,1.4,2.2,4.0,4.2,2.0,3.6,If I found rotten food in a cupboard when I moved into my new house.,disgust,-0.17487036,0.10467589,-0.38253534,0.17484991,-0.05437642,0.14307082,-0.07611158,0.11911189,0.10363838,0.20033816,0.24688117,0.13553658,0.16953538,0.12241681,surprise
895,5575,2.2,1.0,1.6,5.0,2.2,1.8,4.6,I saw someone shouting at their wife very aggressively outside my window,anger,-0.46139398,0.10594628,-0.06235349,0.1541411,0.10969277,0.14235513,-0.03391508,0.1227594,-0.021405533,0.19049162,0.019653112,0.14284886,-0.080278,0.14145759,surprise
896,5577,1.6,1.0,2.2,5.0,2.2,1.0,5.0,I heard about how Sarah Edvard was treated,disgust,-0.3786166,0.11486865,-0.22383751,0.15303068,0.07799326,0.12568615,-0.18412124,0.11830982,0.103287235,0.19923776,0.23069286,0.13719843,-0.009364858,0.15166847,surprise
897,5580,2.6,1.0,1.8,5.0,3.8,1.4,3.8,I took my child into a family toilet in a shopping centre. The room was absolutely filthy and there was even poo on the floor.,disgust,-0.12409434,0.10296915,-0.5628107,0.192111,0.16962592,0.14065458,-0.25060418,0.12549904,-0.15510087,0.18989375,0.37740552,0.13948366,0.31384796,0.10938881,surprise
898,559,3.2,1.0,4.4,2.2,3.8,2.0,1.8,I felt ... because i missed my bus and i was already later for a meeting.,anger,-0.19617926,0.114657514,-0.3569964,0.19537249,0.19658059,0.1592243,-0.14208324,0.11090052,0.31016555,0.15313146,-0.0037821084,0.13742068,0.52515006,0.12929298,surprise
899,560,3.6,1.2,2.4,1.8,2.6,3.8,1.4,I lost in a video game after I had invested over 45 minutes in trying to complete a level in the game. I was ... because I had lost all my progress and the past 45 minutes felt like they counted for nothing and were wasted.,anger,-0.15102172,0.10286114,-0.53141147,0.19663061,0.26898175,0.14092177,-0.27911088,0.12386011,-0.029517591,0.18403381,0.3081133,0.14581239,0.43456686,0.10588021,surprise
900,5600,2.6,1.8,1.4,2.4,3.0,2.8,3.6,when i read a study about eating powdered bugs,disgust,-0.24525605,0.10716102,-0.30664387,0.1678241,0.0040551163,0.13971068,-0.1584425,0.12071547,0.14465643,0.19279774,0.2643379,0.14000675,0.1965508,0.13178423,surprise
901,5601,2.6,3.0,3.4,4.0,3.2,3.4,1.0,The doctors would help me get in touch with a dermatologist for my son,relief,-0.18206309,0.105805665,-0.59570426,0.18849456,0.10855156,0.14539488,-0.35132533,0.12938727,-0.06382999,0.1821063,0.35855848,0.14263082,0.34845495,0.106180444,surprise
902,5603,2.2,1.2,2.6,4.8,4.4,4.2,5.0,"I feel ... because my colleague racially abused my other black colleague, I had to speak up for my colleague.",disgust,-0.3618192,0.110764526,0.026618747,0.15162273,0.08903523,0.1311397,0.049090914,0.1258428,0.069180354,0.19128111,0.08448878,0.14901242,0.21962196,0.1403367,surprise
903,5605,2.6,1.8,2.8,3.8,3.4,2.4,2.8,"I slept over at a romantic partner's house after a gig recently. I could smell beer in my hair that was spilt on me during the gig and could feel sweat all over me, but the feeling of sweat on the back of my neck making my hair damp was completely repulsive to me. I was really distracted for the rest of the morning by wanting to go home and shower so I wouldn't feel that sensation anymore. I have quite a strong sensory aversion to the smell and sticky texture of a lot of alcohol when it's spilled, so that was the main source of my ....",disgust,-0.16293404,0.10390626,-0.5321967,0.19126204,0.18463935,0.1397885,-0.18656366,0.122023225,-0.015618935,0.19427095,0.2865165,0.13946079,0.31089813,0.10928826,surprise
904,5609,2.4,1.0,2.4,4.0,2.6,1.8,1.2,"I felt ... when I had to have a blood test and the nurse had trouble finding a suitable vein to draw the sample from. I usually do not feel nervous or ... before having a test done but this particular time I did because she had the tourniquet on my arm for a very long time and was pushing and pulling around to try and get a vein. She did get a vein but she did not give me anything to rest my arm on while having my blood drawn so it was a bit of an awkward and uncomfortable angle and I could feel the needle moving around in my arm. Due to this, I felt quite sick and ... and I actually ended up feeling quite hot and I was really anxious that I might faint! Each time I thought about it afterwards, I felt queasy and my arm bruised quite badly afterwards.",fear,-0.2969114,0.10012267,-0.5069727,0.18755685,0.21603495,0.14619233,-0.13961695,0.12423196,-0.013955161,0.19067147,0.22780311,0.1440357,0.24405141,0.10718904,surprise
905,562,3.4,2.4,4.0,4.4,3.2,2.2,2.6,"My husband missed an important call, because his phone was on silent AGAIN!",anger,-0.2493413,0.09813264,-0.36620465,0.16752985,0.15189318,0.1413796,-0.10589822,0.11512788,0.043192014,0.19962196,0.30755576,0.14655414,0.17317553,0.131654,surprise
906,5627,1.6,1.0,2.0,1.2,4.4,2.2,2.0,I went to bite into toast to find the bread was mouldy,disgust,-0.19246583,0.11597916,-0.5813007,0.19221118,0.14853957,0.15326262,-0.359307,0.12594722,0.05647981,0.16150485,0.35017654,0.1470138,0.48822063,0.1040811,surprise
907,5629,1.8,1.2,2.2,4.8,3.4,2.0,4.6,I felt ... when I heard a coworker use a racial slur,anger,-0.3166574,0.118233815,-0.18767175,0.14892906,0.1904508,0.13232118,-0.08964726,0.114419706,0.0064701284,0.17790975,-0.011846945,0.14826766,0.02725698,0.15991883,surprise
908,5632,2.6,1.0,1.8,4.6,2.2,1.4,3.4,Someone made an innapropriate comment about my weight,sadness,-0.3011677,0.10974687,-0.21101421,0.15587968,0.16783616,0.12927796,0.0057863686,0.11816165,0.05471061,0.19992797,0.23678623,0.15085918,0.0004119426,0.13614668,surprise
909,5639,2.4,1.2,1.6,4.6,3.8,2.6,4.2,When I witnessed a male making unwanted advances on a female at a club,anger,-0.18812977,0.10131007,-0.19947766,0.16340412,-0.0685364,0.128536,-0.13169284,0.12287506,-0.022020742,0.19812296,0.23864144,0.14215396,0.18116917,0.1435978,surprise
910,564,2.8,1.0,4.0,5.0,3.6,2.0,4.0,a colleague took credit for my hard work,anger,-0.3722657,0.105980344,-0.19195606,0.15224776,-0.00085815415,0.13912082,-0.14937423,0.12936895,0.0019576992,0.19688745,0.18680927,0.1407491,0.11911379,0.13564558,surprise
911,5641,2.0,1.2,3.0,4.6,3.2,3.0,2.8,"My neighbour came and harassed me because he thought our fence was 2 inches onto their land, before getting the proof that it actually wasnÂt.",anger,-0.22145726,0.10014596,-0.62642854,0.19816655,0.24481378,0.1434257,-0.3480281,0.12670302,-0.123190984,0.1830153,0.30138153,0.15021963,0.34574872,0.09832383,surprise
912,5642,1.4,1.0,4.4,5.0,3.8,1.0,4.6,My husband had an affair,anger,-0.29140678,0.10941694,-0.52839375,0.1666845,0.21094488,0.15031567,-0.37359816,0.12631229,-0.23795636,0.1903619,0.34864682,0.1272536,0.26432574,0.12965505,surprise
913,5653,1.6,1.0,3.2,2.2,4.6,3.0,2.6,I lost my bag in a park,sadness,-0.4258316,0.11528885,-0.52327704,0.1536443,0.25062162,0.1576931,-0.2713592,0.12078827,-0.12054874,0.19670004,0.35682693,0.12860887,0.16553448,0.12727648,surprise
914,5654,3.8,1.4,1.6,5.0,1.2,1.6,3.8,"of a family member chewing with her mouth wide open. Specifically, the noise.",disgust,-0.14814547,0.106858246,-0.48545444,0.18624489,0.06301841,0.14463212,-0.24439184,0.1283282,0.058673367,0.17874068,0.31584162,0.14257728,0.35173416,0.11261859,surprise
915,5658,1.6,1.0,2.2,4.8,2.8,1.6,4.0,I saw a toddler in the grocery store licking the side of the check out belt area in the middle of a pandemic. I gagged in my mouth.,disgust,-0.21335676,0.10387429,-0.5682867,0.19818239,0.16756597,0.1443421,-0.32768542,0.12591442,-0.03870921,0.18216394,0.3805388,0.14487411,0.42247277,0.10064872,surprise
916,5661,1.6,1.0,2.2,4.8,4.4,1.6,4.8,I was in college studying beauty therapy and my fellow student was refused by the tutor to participate in the training for spray tanning because she was in a wheelchair and there was apparently no provision / easy way for her to be able to take part. This ... myself and my fellow students as we felt that was horrifically disablist towards our friend / fellow student.,anger,-0.19592327,0.102203265,-0.5430688,0.19607215,0.124465644,0.13949452,-0.32927158,0.12676302,-0.119841844,0.18588465,0.36991853,0.14215241,0.35209835,0.10743004,surprise
917,5680,2.0,1.0,1.2,5.0,2.0,1.2,4.2,I saw someone let their dog poo on the road and they didn't pick it up,disgust,-0.25164035,0.10521265,-0.57293546,0.19069068,0.14990468,0.14613827,-0.22528489,0.12737674,-0.012697026,0.17653067,0.3139259,0.14926791,0.357417,0.10478312,surprise
918,5684,1.4,1.0,3.4,5.0,4.2,1.0,5.0,I found out my daughters father had stolen money from us and had been manipulating me,anger,-0.37416962,0.1052692,-0.1797068,0.15217249,0.15011911,0.14090192,-0.08028297,0.12525357,-0.037349418,0.19173282,0.16305608,0.14073823,0.05299905,0.14393173,surprise
919,5688,2.6,2.2,2.8,4.4,3.2,2.8,4.2,I felt ... when I watched a grown man try to flirt with new college age girls and I.,disgust,-0.21342522,0.11314883,-0.60195374,0.20115112,0.17767575,0.15089487,-0.35822916,0.12462007,0.008637115,0.17004025,0.39848655,0.14133543,0.5354943,0.0988094,surprise
920,5689,1.4,1.0,2.4,4.4,4.0,2.8,2.6,I felt ... when I went to bite into my burger only to find out it was not cooked properly and pink in the middle.,disgust,-0.2837148,0.1165415,-0.58722657,0.17640308,0.16982274,0.15391885,-0.32175225,0.12606293,0.072519705,0.16508546,0.35224667,0.15430394,0.36503363,0.10768429,surprise
921,5691,1.8,1.0,4.2,5.0,4.4,1.8,4.8,I found out my girlfriend was sleeping with a friend,anger,-0.4857403,0.106313094,-0.25408074,0.13982363,0.44356698,0.15637662,-0.1547948,0.12285341,-0.08315967,0.21025227,0.24494472,0.13270226,0.005588189,0.13167866,surprise
922,5700,3.0,1.2,2.6,5.0,3.4,2.0,4.4,I felt ... when I stumbled upon a racist twitter account that continued to post ... content even after I had reported it numerous times,anger,-0.28153625,0.10383887,-0.45872667,0.19193012,0.1290402,0.14028259,-0.1273805,0.12448396,0.11977516,0.18376333,0.2561462,0.14329028,0.3239351,0.11241087,surprise
923,5704,1.4,1.2,2.2,4.4,4.4,2.2,4.2,Someone flicked a wet bogey on to my cheek. It was ...,disgust,-0.21815975,0.10991835,-0.64837986,0.20391068,0.19426493,0.15252395,-0.34948146,0.12615244,0.042325214,0.17438816,0.33635646,0.13486105,0.5147056,0.098245315,surprise
924,5705,2.0,1.0,3.4,4.8,2.4,1.6,4.0,"When I found out a colleague I used to work with was an anti-vaxxer; I work in healthcare so... to me, a nurse who doesn't believe in science is openly choosing to put her patients at risk, which is ... to me.",disgust,-0.2002889,0.116238326,-0.59307975,0.19939643,0.121986315,0.14755923,-0.33910668,0.12607467,0.03471692,0.16498569,0.32834893,0.14495437,0.5107884,0.10079131,surprise
925,5720,3.0,1.2,1.6,3.4,1.8,1.8,2.6,"people snot, especially if it is green.",disgust,-0.17041057,0.11334485,-0.119310856,0.1587365,0.1358305,0.1423468,-0.17732188,0.13477257,0.13941781,0.19083877,0.0155364275,0.1258907,0.06340365,0.13406979,surprise
926,5725,1.4,1.0,4.6,5.0,5.0,3.2,5.0,I woke one night to find my wife trying to harm our child in the belief that it would make her life better if there weren't children to take care of.,fear,-0.21684615,0.112949185,-0.6063197,0.19831498,0.17799553,0.1498186,-0.4118305,0.12659803,0.035746038,0.17175102,0.37040976,0.14034571,0.5341656,0.100222506,surprise
927,5727,1.2,2.0,2.8,1.0,4.4,1.0,1.0,I experienced an earthquake in Greece,fear,-0.22882093,0.11045961,-0.5173097,0.18427965,0.12039079,0.1382775,-0.32988825,0.12830222,-0.18358915,0.18697673,0.38380623,0.13946982,0.36969298,0.11223442,surprise
928,5730,1.6,1.0,3.8,4.8,5.0,2.6,5.0,A housemate came at me with a knife.,fear,-0.2185675,0.10011922,-0.43179563,0.1674226,0.15286194,0.14529118,-0.22011691,0.12889817,0.0013442482,0.19156066,0.2854191,0.13608184,0.11670826,0.13062629,surprise
929,5734,2.4,1.2,4.4,1.6,5.0,2.0,1.8,When I had to go for an emergency caesarean,fear,-0.1967917,0.115766846,-0.56405634,0.19011171,0.13658868,0.15734223,-0.33363008,0.12655446,-0.0060111363,0.1595172,0.35078993,0.14855911,0.50595284,0.10214839,surprise
930,5752,2.8,2.2,3.8,2.2,3.2,3.2,1.4,I had a music exam,fear,-0.39600477,0.11232056,-0.478215,0.16032515,0.12231246,0.15775184,-0.22909273,0.122359574,-0.16668257,0.1944087,0.3046345,0.12771025,0.17460077,0.12512387,surprise
931,5753,1.4,1.0,4.6,3.2,3.4,1.2,1.6,i felt ... when i lost my job some years back because i didnt have another means of survival and my family depended on my income,fear,-0.16999717,0.10114251,-0.5910124,0.20004937,0.10692839,0.14714438,-0.18499635,0.12063028,-0.01095362,0.18561785,0.2893075,0.13806172,0.44795644,0.10735384,surprise
932,5754,1.6,1.0,4.6,5.0,4.4,1.6,5.0,"Someone I was dating at the time was hitting me while in the car going home. This person had no concern that they might kill the both of us while doing this, beating me in the head.",fear,-0.20585984,0.102125205,-0.5418121,0.19311166,0.1094569,0.14121382,-0.3484526,0.12788466,-0.05441685,0.1864536,0.34994683,0.14106293,0.34402966,0.10814821,surprise
933,5766,2.0,1.0,3.0,5.0,4.0,2.8,3.8,I had to ask my neighbour to move his car as it was blocking my driveway. I felt ... because he was uncooperative and moody. I didn't understand why he would behave like this,anger,-0.42899314,0.10845332,-0.32330504,0.1489977,0.30336303,0.14580852,-0.1945831,0.13253984,0.031570658,0.16786791,0.15467107,0.16717243,0.19037734,0.12916024,surprise
934,5769,1.6,1.0,4.6,2.2,4.4,2.0,1.0,I received a call  to say that my dad had had a heart attack and was in hospital needing open heart surgery,fear,-0.30182526,0.104315825,-0.1267322,0.1532931,0.19628382,0.13102749,0.1475158,0.119566105,-0.06832482,0.20347211,0.12251973,0.14190717,-0.031730875,0.1464182,surprise
935,5773,1.8,1.6,3.6,1.6,4.4,2.0,1.8,My daughter had sepsis,sadness,-0.4098267,0.10968182,-0.44508034,0.15047537,0.15310551,0.14689048,-0.25474837,0.11837466,-0.059666142,0.19820316,0.28925708,0.13624558,0.057224125,0.140129,surprise
936,5774,2.0,1.0,3.6,1.2,3.2,1.8,1.0,i had a migraine that caused blurry vision,fear,-0.18803221,0.113415696,-0.2938635,0.16980071,-0.004686635,0.14279228,-0.052903913,0.12276486,0.052186772,0.18652022,0.3227225,0.13510132,0.25462303,0.12960498,surprise
937,5796,1.6,1.2,3.2,4.0,4.0,2.2,2.8,"Home alone and keep hearing wat sound like footsteps, doors closing",fear,-0.140748,0.11160286,-0.56086487,0.18852454,0.09012422,0.14373799,-0.14994714,0.12689355,0.061639324,0.17614608,0.22773403,0.13566647,0.3037926,0.11742853,surprise
938,5798,3.8,3.2,4.6,4.0,3.8,2.4,1.4,when my first child was born,joy,-0.27308702,0.10627458,-0.3501263,0.17058077,0.026629258,0.14201728,-0.20028447,0.12320776,-0.023443177,0.18793328,0.3268979,0.14176506,0.36693573,0.12822129,surprise
939,5802,3.8,1.4,2.8,1.2,2.6,2.4,2.0,I didn't submit an essay on time at university.,guilt,-0.123496845,0.10318264,-0.5859787,0.19696566,0.07214159,0.14404476,-0.2932728,0.1280618,-0.06056419,0.18867865,0.31786516,0.13590932,0.36777204,0.103157155,surprise
940,5810,3.2,1.0,3.8,4.8,4.6,2.2,4.4,"I felt ... when I had a car accident in Puerto Plata Dominican republic, I lived in the DR for many years. On the malecon one night about 15 years ago I was in the car with my then boyfriend and he was driving, we had been to a party and had both been drinking and I didn't put my seatbelt on. Coming round the bend in the malecon two motorcycles came speeding towards us on the wrong side of the road. One went over the top of the car and one into the windscreen, my face was torn open by the glass my entire mouth and skin up to my nose hanging open and being in country which definitely does not have the best medical care, I think it was safe to say I felt lots of ....",fear,-0.28932682,0.10252649,-0.46190315,0.18502948,0.13718928,0.1474803,-0.20524655,0.12312832,0.017065123,0.19057964,0.22138011,0.14215848,0.25972545,0.10909733,surprise
941,5813,2.6,1.0,3.4,1.8,4.6,2.2,2.2,I was younger and went down a slide into a swimming pool. I couldnÂt swim and couldnÂt touch the bottom of the pool and kept goi g under the water. Two girls managed to get hold of me pull me to the side,fear,-0.19801709,0.10326721,-0.573131,0.19119523,0.16903232,0.14463294,-0.37006596,0.1304574,-0.059520543,0.17784533,0.323365,0.14945227,0.37599504,0.103149585,surprise
942,583,1.6,1.0,4.4,3.6,2.8,1.8,1.4,I was questioned on how much effort I put into my work. I had given it my best and that was seen as lazy and unfinished work in my supervisor's view. I was ... that my work was considered subpar and bothered me a lot.,anger,-0.2324453,0.102450214,-0.43336457,0.18254113,0.028078575,0.13685739,-0.2065833,0.12561335,0.01905045,0.19473073,0.25071475,0.14284615,0.30804974,0.114961065,surprise
943,5830,1.8,1.4,3.6,1.6,4.4,2.4,1.2,my toddler took a high fever and started to shake without other obvious symptoms,fear,-0.11254795,0.11447498,-0.5907284,0.20043506,0.13314633,0.15358779,-0.3586126,0.12488009,-0.0044822847,0.15989989,0.340531,0.14418814,0.50578666,0.10253406,surprise
944,5841,3.2,1.0,2.8,1.2,2.2,1.4,1.2,I have nightmares because im out of control,fear,-0.29625905,0.11844052,-0.45841303,0.15323395,0.024043087,0.13712253,-0.20570685,0.12689558,0.09700401,0.19467416,0.35242054,0.1342312,0.18602055,0.13540211,surprise
945,5848,1.0,2.0,2.6,2.8,3.8,2.2,1.4,"I felt ... when I had to carry out a behavioural experiment, not knowing the outcome made be ....",fear,-0.1724373,0.10146672,-0.5929573,0.21176378,0.16181083,0.14217764,-0.23988546,0.12660511,-0.08915426,0.17835791,0.31353796,0.13558713,0.4341781,0.1040417,surprise
946,5856,1.0,1.0,3.2,5.0,5.0,2.4,5.0,I was surrounded by four men; they hit me in the face before I offered to give them everything I had in my pockets.,fear,-0.21723674,0.10565119,-0.63205284,0.20260608,0.13582566,0.13744305,-0.36393428,0.12565053,-0.057639614,0.19094078,0.37177324,0.13802221,0.4116376,0.09968622,surprise
947,5873,2.4,1.4,4.2,4.4,5.0,4.4,1.4,Working as a lifeguard and performing an emergency missing person rescue on a potential drowning child,fear,-0.27153513,0.11554266,-0.1992335,0.14045079,0.09669098,0.13358665,-0.07214508,0.12715954,-0.17757922,0.17981301,0.2774344,0.15849401,-0.046399392,0.14495336,surprise
